t,x,v
4.855,0.000303767096372,-0.00051141451581
4.856,0.000303256112117,-0.000510554235785
4.857,0.000302745987419,-0.000509695402886
4.858,0.00030223672083,-0.00050883801468
4.859,0.000301728310908,-0.000507982068737
4.86,0.000301220756213,-0.00050712756263
4.861,0.000300714055304,-0.000506274493937
4.862,0.000300208206746,-0.00050542286024
4.863,0.000299703209106,-0.000504572659126
4.864,0.000299199060951,-0.000503723888185
4.865,0.000298695760854,-0.00050287654501
4.866,0.000298193307386,-0.000502030627201
4.867,0.000297691699125,-0.000501186132359
4.868,0.000297190934648,-0.00050034305809
4.869,0.000296691012536,-0.000499501402006
4.87,0.000296191931372,-0.000498661161721
4.871,0.000295693689741,-0.000497822334852
4.872,0.000295196286232,-0.000496984919022
4.873,0.000294699719434,-0.000496148911859
4.874,0.00029420398794,-0.000495314310991
4.875,0.000293709090344,-0.000494481114054
4.876,0.000293215025244,-0.000493649318686
4.877,0.00029272179124,-0.000492818922529
4.878,0.000292229386934,-0.00049198992323
4.879,0.000291737810929,-0.000491162318439
4.88,0.000291247061833,-0.000490336105809
4.881,0.000290757138254,-0.000489511283
4.882,0.000290268038804,-0.000488687847673
4.883,0.000289779762097,-0.000487865797495
4.884,0.000289292306748,-0.000487045130134
4.885,0.000288805671376,-0.000486225843266
4.886,0.000288319854602,-0.000485407934568
4.887,0.000287834855049,-0.000484591401722
4.888,0.000287350671341,-0.000483776242412
4.889,0.000286867302107,-0.00048296245433
4.89,0.000286384745976,-0.000482150035168
4.891,0.000285903001581,-0.000481338982623
4.892,0.000285422067556,-0.000480529294396
4.893,0.000284941942538,-0.000479720968194
4.894,0.000284462625166,-0.000478914001723
4.895,0.000283984114082,-0.000478108392698
4.896,0.000283506407929,-0.000477304138834
4.897,0.000283029505354,-0.000476501237853
4.898,0.000282553405003,-0.000475699687478
4.899,0.000282078105529,-0.000474899485437
4.9,0.000281603605584,-0.000474100629462
4.901,0.000281129903822,-0.00047330311729
4.902,0.000280656998902,-0.000472506946658
4.903,0.000280184889483,-0.000471712115312
4.904,0.000279713574226,-0.000470918620998
4.905,0.000279243051796,-0.000470126461466
4.906,0.000278773320859,-0.000469335634472
4.907,0.000278304380083,-0.000468546137774
4.908,0.00027783622814,-0.000467757969134
4.909,0.000277368863703,-0.000466971126318
4.91,0.000276902285447,-0.000466185607097
4.911,0.000276436492048,-0.000465401409242
4.912,0.000275971482188,-0.000464618530533
4.913,0.000275507254548,-0.000463836968749
4.914,0.000275043807813,-0.000463056721675
4.915,0.000274581140668,-0.000462277787101
4.916,0.000274119251802,-0.000461500162817
4.917,0.000273658139906,-0.000460723846621
4.918,0.000273197803673,-0.00045994883631
4.919,0.000272738241799,-0.00045917512969
4.92,0.00027227945298,-0.000458402724567
4.921,0.000271821435916,-0.00045763161875
4.922,0.00027136418931,-0.000456861810056
4.923,0.000270907711865,-0.000456093296302
4.924,0.000270452002287,-0.000455326075309
4.925,0.000269997059284,-0.000454560144903
4.926,0.000269542881567,-0.000453795502913
4.927,0.000269089467849,-0.000453032147172
4.928,0.000268636816845,-0.000452270075516
4.929,0.000268184927271,-0.000451509285784
4.93,0.000267733797847,-0.000450749775821
4.931,0.000267283427293,-0.000449991543474
4.932,0.000266833814335,-0.000449234586594
4.933,0.000266384957696,-0.000448478903035
4.934,0.000265936856105,-0.000447724490654
4.935,0.000265489508291,-0.000446971347315
4.936,0.000265042912988,-0.000446219470882
4.937,0.000264597068928,-0.000445468859224
4.938,0.000264151974849,-0.000444719510213
4.939,0.000263707629488,-0.000443971421725
4.94,0.000263264031586,-0.000443224591641
4.941,0.000262821179885,-0.000442479017843
4.942,0.000262379073132,-0.000441734698217
4.943,0.000261937710072,-0.000440991630655
4.944,0.000261497089454,-0.00044024981305
4.945,0.00026105721003,-0.0004395092433
4.946,0.000260618070552,-0.000438769919305
4.947,0.000260179669776,-0.000438031838969
4.948,0.00025974200646,-0.000437295000202
4.949,0.000259305079363,-0.000436559400913
4.95,0.000258868887246,-0.000435825039019
4.951,0.000258433428873,-0.000435091912438
4.952,0.00025799870301,-0.000434360019091
4.953,0.000257564708425,-0.000433629356905
4.954,0.000257131443887,-0.000432899923807
4.955,0.000256698908168,-0.000432171717732
4.956,0.000256267100043,-0.000431444736614
4.957,0.000255836018287,-0.000430718978393
4.958,0.000255405661679,-0.000429994441013
4.959,0.000254976028999,-0.000429271122419
4.96,0.000254547119029,-0.00042854902056
4.961,0.000254118930553,-0.000427828133392
4.962,0.000253691462358,-0.000427108458869
4.963,0.000253264713231,-0.000426389994953
4.964,0.000252838681965,-0.000425672739606
4.965,0.00025241336735,-0.000424956690797
4.966,0.000251988768182,-0.000424241846494
4.967,0.000251564883256,-0.000423528204673
4.968,0.000251141711372,-0.00042281576331
4.969,0.00025071925133,-0.000422104520386
4.97,0.000250297501933,-0.000421394473885
4.971,0.000249876461984,-0.000420685621794
4.972,0.000249456130292,-0.000419977962105
4.973,0.000249036505663,-0.000419271492811
4.974,0.00024861758691,-0.00041856621191
4.975,0.000248199372844,-0.000417862117403
4.976,0.00024778186228,-0.000417159207294
4.977,0.000247365054035,-0.000416457479591
4.978,0.000246948946928,-0.000415756932304
4.979,0.000246533539778,-0.000415057563449
4.98,0.000246118831409,-0.000414359371043
4.981,0.000245704820644,-0.000413662353107
4.982,0.000245291506312,-0.000412966507666
4.983,0.000244878887239,-0.000412271832746
4.984,0.000244466962256,-0.000411578326379
4.985,0.000244055730197,-0.0004108859866
4.986,0.000243645189895,-0.000410194811445
4.987,0.000243235340187,-0.000409504798956
4.988,0.00024282617991,-0.000408815947177
4.989,0.000242417707906,-0.000408128254156
4.99,0.000242009923016,-0.000407441717943
4.991,0.000241602824085,-0.000406756336593
4.992,0.000241196409959,-0.000406072108162
4.993,0.000240790679485,-0.000405389030712
4.994,0.000240385631514,-0.000404707102306
4.995,0.000239981264898,-0.000404026321011
4.996,0.000239577578491,-0.000403346684898
4.997,0.000239174571147,-0.00040266819204
4.998,0.000238772241726,-0.000401990840514
4.999,0.000238370589087,-0.000401314628401
5,0.00023796961209,-0.000400639553783
5.001,0.0002375693096,-0.000399965614748
5.002,0.000237169680483,-0.000399292809384
5.003,0.000236770723604,-0.000398621135785
5.004,0.000236372437835,-0.000397950592048
5.005,0.000235974822044,-0.000397281176271
5.006,0.000235577875107,-0.000396612886557
5.007,0.000235181595897,-0.000395945721012
5.008,0.000234785983291,-0.000395279677745
5.009,0.000234391036168,-0.000394614754868
5.01,0.000233996753408,-0.000393950950496
5.011,0.000233603133894,-0.000393288262748
5.012,0.000233210176511,-0.000392626689746
5.013,0.000232817880144,-0.000391966229614
5.014,0.000232426243681,-0.00039130688048
5.015,0.000232035266013,-0.000390648640475
5.016,0.000231644946031,-0.000389991507735
5.017,0.000231255282629,-0.000389335480395
5.018,0.000230866274703,-0.000388680556597
5.019,0.000230477921149,-0.000388026734485
5.02,0.000230090220867,-0.000387374012204
5.021,0.000229703172759,-0.000386722387906
5.022,0.000229316775726,-0.000386071859742
5.023,0.000228931028674,-0.00038542242587
5.024,0.00022854593051,-0.000384774084448
5.025,0.000228161480142,-0.000384126833639
5.026,0.00022777767648,-0.000383480671608
5.027,0.000227394518436,-0.000382835596524
5.028,0.000227012004925,-0.000382191606557
5.029,0.000226630134862,-0.000381548699884
5.03,0.000226248907165,-0.000380906874681
5.031,0.000225868320753,-0.00038026612913
5.032,0.000225488374547,-0.000379626461414
5.033,0.000225109067471,-0.00037898786972
5.034,0.00022473039845,-0.000378350352239
5.035,0.000224352366409,-0.000377713907162
5.036,0.000223974970279,-0.000377078532687
5.037,0.000223598208988,-0.000376444227012
5.038,0.000223222081469,-0.000375810988339
5.039,0.000222846586656,-0.000375178814874
5.04,0.000222471723485,-0.000374547704824
5.041,0.000222097490892,-0.000373917656401
5.042,0.000221723887819,-0.00037328866782
5.043,0.000221350913204,-0.000372660737296
5.044,0.000220978565992,-0.000372033863051
5.045,0.000220606845127,-0.000371408043307
5.046,0.000220235749554,-0.000370783276291
5.047,0.000219865278224,-0.000370159560232
5.048,0.000219495430084,-0.000369536893362
5.049,0.000219126204088,-0.000368915273916
5.05,0.000218757599188,-0.000368294700132
5.051,0.00021838961434,-0.000367675170251
5.052,0.0002180222485,-0.000367056682518
5.053,0.000217655500628,-0.000366439235178
5.054,0.000217289369683,-0.000365822826482
5.055,0.000216923854629,-0.000365207454684
5.056,0.000216558954429,-0.000364593118038
5.057,0.000216194668049,-0.000363979814803
5.058,0.000215830994455,-0.000363367543241
5.059,0.000215467932619,-0.000362756301617
5.06,0.000215105481509,-0.000362146088197
5.061,0.0002147436401,-0.000361536901253
5.062,0.000214382407365,-0.000360928739058
5.063,0.000214021782281,-0.000360321599888
5.064,0.000213661763825,-0.000359715482021
5.065,0.000213302350977,-0.000359110383741
5.066,0.000212943542718,-0.000358506303332
5.067,0.000212585338032,-0.000357903239081
5.068,0.000212227735902,-0.00035730118928
5.069,0.000211870735316,-0.000356700152221
5.07,0.000211514335261,-0.000356100126202
5.071,0.000211158534727,-0.000355501109521
5.072,0.000210803332706,-0.000354903100482
5.073,0.000210448728191,-0.000354306097387
5.074,0.000210094720176,-0.000353710098547
5.075,0.000209741307659,-0.00035311510227
5.076,0.000209388489638,-0.000352521106872
5.077,0.000209036265112,-0.000351928110667
5.078,0.000208684633084,-0.000351336111976
5.079,0.000208333592557,-0.00035074510912
5.08,0.000207983142535,-0.000350155100425
5.081,0.000207633282025,-0.000349566084217
5.082,0.000207284010036,-0.000348978058827
5.083,0.000206935325578,-0.00034839102259
5.084,0.000206587227662,-0.000347804973839
5.085,0.000206239715301,-0.000347219910916
5.086,0.000205892787512,-0.000346635832161
5.087,0.000205546443309,-0.000346052735918
5.088,0.000205200681713,-0.000345470620536
5.089,0.000204855501742,-0.000344889484363
5.09,0.000204510902418,-0.000344309325754
5.091,0.000204166882765,-0.000343730143063
5.092,0.000203823441807,-0.000343151934648
5.093,0.000203480578572,-0.000342574698872
5.094,0.000203138292086,-0.000341998434097
5.095,0.00020279658138,-0.000341423138691
5.096,0.000202455445486,-0.000340848811023
5.097,0.000202114883436,-0.000340275449464
5.098,0.000201774894266,-0.00033970305239
5.099,0.00020143547701,-0.000339131618179
5.1,0.000201096630709,-0.00033856114521
5.101,0.0002007583544,-0.000337991631867
5.102,0.000200420647126,-0.000337423076535
5.103,0.000200083507928,-0.000336855477603
5.104,0.000199746935852,-0.000336288833463
5.105,0.000199410929944,-0.000335723142507
5.106,0.00019907548925,-0.000335158403133
5.107,0.000198740612821,-0.00033459461374
5.108,0.000198406299706,-0.000334031772729
5.109,0.00019807254896,-0.000333469878506
5.11,0.000197739359634,-0.000332908929478
5.111,0.000197406730786,-0.000332348924055
5.112,0.000197074661472,-0.000331789860649
5.113,0.000196743150751,-0.000331231737677
5.114,0.000196412197684,-0.000330674553555
5.115,0.000196081801332,-0.000330118306706
5.116,0.000195751960759,-0.000329562995551
5.117,0.000195422675029,-0.000329008618517
5.118,0.000195093943211,-0.000328455174033
5.119,0.000194765764371,-0.000327902660531
5.12,0.00019443813758,-0.000327351076443
5.121,0.000194111061909,-0.000326800420207
5.122,0.000193784536431,-0.000326250690261
5.123,0.00019345856022,-0.000325701885049
5.124,0.000193133132353,-0.000325154003013
5.125,0.000192808251907,-0.000324607042602
5.126,0.000192483917961,-0.000324061002264
5.127,0.000192160129596,-0.000323515880452
5.128,0.000191836885894,-0.000322971675622
5.129,0.00019151418594,-0.00032242838623
5.13,0.000191192028817,-0.000321886010737
5.131,0.000190870413614,-0.000321344547605
5.132,0.000190549339419,-0.000320803995299
5.133,0.00019022880532,-0.000320264352288
5.134,0.000189908810411,-0.000319725617042
5.135,0.000189589353784,-0.000319187788033
5.136,0.000189270434534,-0.000318650863738
5.137,0.000188952051756,-0.000318114842634
5.138,0.000188634204548,-0.000317579723203
5.139,0.000188316892009,-0.000317045503927
5.14,0.00018800011324,-0.000316512183292
5.141,0.000187683867344,-0.000315979759787
5.142,0.000187368153422,-0.000315448231902
5.143,0.000187052970582,-0.000314917598131
5.144,0.000186738317929,-0.00031438785697
5.145,0.000186424194571,-0.000313859006918
5.146,0.000186110599618,-0.000313331046474
5.147,0.000185797532182,-0.000312803974144
5.148,0.000185484991374,-0.000312277788433
5.149,0.00018517297631,-0.000311752487849
5.15,0.000184861486104,-0.000311228070903
5.151,0.000184550519874,-0.00031070453611
5.152,0.000184240076738,-0.000310181881985
5.153,0.000183930155817,-0.000309660107047
5.154,0.000183620756232,-0.000309139209817
5.155,0.000183311877105,-0.000308619188818
5.156,0.000183003517562,-0.000308100042577
5.157,0.000182695676729,-0.000307581769622
5.158,0.000182388353733,-0.000307064368483
5.159,0.000182081547702,-0.000306547837695
5.16,0.000181775257768,-0.000306032175794
5.161,0.000181469483061,-0.000305517381317
5.162,0.000181164222716,-0.000305003452806
5.163,0.000180859475867,-0.000304490388805
5.164,0.000180555241651,-0.000303978187857
5.165,0.000180251519205,-0.000303466848513
5.166,0.000179948307667,-0.000302956369322
5.167,0.00017964560618,-0.000302446748838
5.168,0.000179343413884,-0.000301937985616
5.169,0.000179041729923,-0.000301430078214
5.17,0.000178740553443,-0.000300923025193
5.171,0.000178439883588,-0.000300416825115
5.172,0.000178139719509,-0.000299911476546
5.173,0.000177840060352,-0.000299406978052
5.174,0.00017754090527,-0.000298903328205
5.175,0.000177242253413,-0.000298400525577
5.176,0.000176944103936,-0.000297898568742
5.177,0.000176646455994,-0.000297397456277
5.178,0.000176349308743,-0.000296897186763
5.179,0.00017605266134,-0.000296397758782
5.18,0.000175756512945,-0.000295899170917
5.181,0.000175460862719,-0.000295401421756
5.182,0.000175165709823,-0.000294904509887
5.183,0.00017487105342,-0.000294408433903
5.184,0.000174576892677,-0.000293913192397
5.185,0.000174283226758,-0.000293418783965
5.186,0.000173990054832,-0.000292925207207
5.187,0.000173697376067,-0.000292432460722
5.188,0.000173405189634,-0.000291940543115
5.189,0.000173113494705,-0.000291449452992
5.19,0.000172822290453,-0.000290959188959
5.191,0.000172531576052,-0.000290469749628
5.192,0.000172241350679,-0.000289981133611
5.193,0.000171951613511,-0.000289493339524
5.194,0.000171662363726,-0.000289006365983
5.195,0.000171373600506,-0.000288520211609
5.196,0.00017108532303,-0.000288034875023
5.197,0.000170797530484,-0.00028755035485
5.198,0.000170510222049,-0.000287066649717
5.199,0.000170223396913,-0.000286583758252
5.2,0.000169937054262,-0.000286101679087
5.201,0.000169651193284,-0.000285620410855
5.202,0.00016936581317,-0.000285139952192
5.203,0.000169080913111,-0.000284660301737
5.204,0.000168796492298,-0.00028418145813
5.205,0.000168512549926,-0.000283703420013
5.206,0.00016822908519,-0.000283226186032
5.207,0.000167946097286,-0.000282749754834
5.208,0.000167663585413,-0.000282274125068
5.209,0.000167381548769,-0.000281799295387
5.21,0.000167099986556,-0.000281325264444
5.211,0.000166818897975,-0.000280852030896
5.212,0.000166538282229,-0.000280379593402
5.213,0.000166258138523,-0.000279907950623
5.214,0.000165978466063,-0.000279437101221
5.215,0.000165699264056,-0.000278967043862
5.216,0.000165420531712,-0.000278497777214
5.217,0.000165142268239,-0.000278029299946
5.218,0.000164864472849,-0.000277561610732
5.219,0.000164587144755,-0.000277094708244
5.22,0.000164310283171,-0.000276628591161
5.221,0.000164033887312,-0.00027616325816
5.222,0.000163757956394,-0.000275698707922
5.223,0.000163482489635,-0.000275234939132
5.224,0.000163207486255,-0.000274771950473
5.225,0.000162932945475,-0.000274309740635
5.226,0.000162658866515,-0.000273848308307
5.227,0.000162385248599,-0.000273387652181
5.228,0.000162112090952,-0.000272927770951
5.229,0.0001618393928,-0.000272468663315
5.23,0.000161567153368,-0.00027201032797
5.231,0.000161295371887,-0.000271552763617
5.232,0.000161024047584,-0.00027109596896
