time,energy,energy_error,body1_x,body1_y,body1_z,body1_vx,body1_vy,body1_vz,body2_x,body2_y,body2_z,body2_vx,body2_vy,body2_vz
9.76,1.90271e+09,1.90271e+09,-300414,-1268.98,0,-61687.5,-260.7,0,-61652.8,-260.529,0,-6326.36,-26.7425,0
9.77,1.90661e+09,1.90661e+09,-301031,-1271.58,0,-61750.8,-260.967,0,-61716.1,-260.796,0,-6326.36,-26.7425,0
9.78,1.91052e+09,1.91052e+09,-301649,-1274.19,0,-61814,-261.234,0,-61779.4,-261.064,0,-6326.36,-26.7425,0
9.79,1.91443e+09,1.91443e+09,-302267,-1276.8,0,-61877.3,-261.502,0,-61842.6,-261.331,0,-6326.36,-26.7425,0
9.8,1.91835e+09,1.91835e+09,-302886,-1279.42,0,-61940.5,-261.769,0,-61905.9,-261.599,0,-6326.36,-26.7425,0
9.81,1.92227e+09,1.92227e+09,-303505,-1282.04,0,-62003.8,-262.037,0,-61969.2,-261.866,0,-6326.36,-26.7425,0
9.82,1.9262e+09,1.9262e+09,-304125,-1284.66,0,-62067.1,-262.304,0,-62032.4,-262.133,0,-6326.36,-26.7425,0
9.83,1.93012e+09,1.93012e+09,-304746,-1287.28,0,-62130.3,-262.572,0,-62095.7,-262.401,0,-6326.36,-26.7425,0
9.84,1.93406e+09,1.93406e+09,-305367,-1289.9,0,-62193.6,-262.839,0,-62159,-262.668,0,-6326.36,-26.7425,0
9.85,1.93799e+09,1.93799e+09,-305989,-1292.53,0,-62256.9,-263.106,0,-62222.2,-262.936,0,-6326.36,-26.7425,0
9.86,1.94193e+09,1.94193e+09,-306611,-1295.16,0,-62320.1,-263.374,0,-62285.5,-263.203,0,-6326.36,-26.7425,0
9.87,1.94588e+09,1.94588e+09,-307234,-1297.8,0,-62383.4,-263.641,0,-62348.7,-263.471,0,-6326.36,-26.7425,0
9.88,1.94983e+09,1.94983e+09,-307858,-1300.43,0,-62446.7,-263.909,0,-62412,-263.738,0,-6326.36,-26.7425,0
9.89,1.95378e+09,1.95378e+09,-308483,-1303.07,0,-62509.9,-264.176,0,-62475.3,-264.005,0,-6326.36,-26.7425,0
9.9,1.95774e+09,1.95774e+09,-309108,-1305.71,0,-62573.2,-264.444,0,-62538.5,-264.273,0,-6326.36,-26.7425,0
9.91,1.9617e+09,1.9617e+09,-309733,-1308.36,0,-62636.4,-264.711,0,-62601.8,-264.54,0,-6326.36,-26.7425,0
9.92,1.96566e+09,1.96566e+09,-310360,-1311,0,-62699.7,-264.978,0,-62665.1,-264.808,0,-6326.36,-26.7425,0
9.93,1.96963e+09,1.96963e+09,-310987,-1313.65,0,-62763,-265.246,0,-62728.3,-265.075,0,-6326.36,-26.7425,0
9.94,1.9736e+09,1.9736e+09,-311614,-1316.3,0,-62826.2,-265.513,0,-62791.6,-265.343,0,-6326.36,-26.7425,0
9.95,1.97758e+09,1.97758e+09,-312243,-1318.96,0,-62889.5,-265.781,0,-62854.9,-265.61,0,-6326.36,-26.7425,0
9.96,1.98156e+09,1.98156e+09,-312871,-1321.62,0,-62952.8,-266.048,0,-62918.1,-265.877,0,-6326.36,-26.7425,0
9.97,1.98555e+09,1.98555e+09,-313501,-1324.28,0,-63016,-266.316,0,-62981.4,-266.145,0,-6326.36,-26.7425,0
9.98,1.98953e+09,1.98953e+09,-314131,-1326.94,0,-63079.3,-266.583,0,-63044.6,-266.412,0,-6326.36,-26.7425,0
9.99,1.99353e+09,1.99353e+09,-314762,-1329.6,0,-63142.6,-266.85,0,-63107.9,-266.68,0,-6326.36,-26.7425,0
10,1.99752e+09,1.99752e+09,-315393,-1332.27,0,-63205.8,-267.118,0,-63171.2,-266.947,0,-6326.36,-26.7425,0
10,1.99752e+09,1.99752e+09,-315393,-1332.27,0,-63205.8,-267.118,0,-63171.2,-266.947,0,-6326.36,-26.7425,0
